Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	12	1.7699115044247788	0.03713295614246931	RB1, C3, PPP3CA, CLEC2B, TCF7, NFATC2, ITPR2, E2F2, CCR4, PIK3CG, MAPK13, MAP2K6	271	196	8865	2.002786354394156	0.9999807896841155	0.5182547989265431	0.5092259696769518
GOTERM_BP_DIRECT	GO:0007274~neuromuscular synaptic transmission	4	0.5899705014749262	0.03755691707647334	EGR3, DTNA, RIMBP2, ADARB1	518	28	19416	5.354660783232212	1.0	1.0	0.9992159937279498
GOTERM_CC_DIRECT	GO:0032590~dendrite membrane	4	0.5899705014749262	0.03837767948462999	LAMP5, GABRA4, KCNC4, THY1	556	28	20666	5.309866392600205	0.9999999859364385	0.6332317114963948	0.6167841345744106
GOTERM_BP_DIRECT	GO:0120163~negative regulation of cold-induced thermogenesis	5	0.7374631268436578	0.03848892319993992	RB1, IL15, PLCL1, TLR4, MAP2K6	518	48	19416	3.9044401544401546	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	6	0.8849557522123894	0.03867506389923556	GFI1, LRRK2, DPYSL3, INPP5J, LPAR1, ADCY6	518	70	19416	3.212796469939327	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0071466~cellular response to xenobiotic stimulus	6	0.8849557522123894	0.03867506389923556	RB1, UCHL1, EDN1, AIM2, KCNQ1, ITGB3	518	70	19416	3.212796469939327	1.0	1.0	0.9992159937279498
UP_KW_BIOLOGICAL_PROCESS	KW-0406~Ion transport	27	3.982300884955752	0.03948039950698913	SLC23A2, KCNC4, KCNA3, CLCNKA, ITPR2, SLC9C1, SLC4A4, CACNA1G, CNNM1, KCNMB1, KCNN1, KCNN2, CLIC2, GRIA3, SLC12A8, KCNJ3, LRRC26, GRID2, KCND2, TMEM120A, SLC34A1, GABRA4, CLDN10, SLCO3A1, KCNQ1, KCNQ2, KCNQ5	320	648	11434	1.4888020833333333	0.9733583670613768	0.5076051365184318	0.5019650794460047
GOTERM_CC_DIRECT	GO:0031985~Golgi cisterna	3	0.4424778761061947	0.039762522312990836	GOLGA8B, RAB30, RAB34	556	12	20666	9.29226618705036	0.9999999927733443	0.6334581140897161	0.6170046565808923
INTERPRO	IPR020635:Tyr_kinase_cat_dom	7	1.0324483775811208	0.040552786308226466	NTRK2, FLT3, LMTK3, MST1R, EPHB1, PTK2, IGF1R	573	91	20667	2.77446637132501	1.0	1.0	0.9940369707811568
UP_SEQ_FEATURE	ACT_SITE:Proton donor	13	1.9174041297935103	0.04084118530919076	CTDSPL, ADA2, NPL, ADARB1, ADARB2, UPB1, SGPP2, PPP3CA, UCHL1, KEL, HYAL4, HPSE, PPEF1	572	244	20502	1.9096497764530551	1.0	1.0	0.9964925954793453
KEGG_PATHWAY	hsa04625:C-type lectin receptor signaling pathway	8	1.1799410029498525	0.04089788799687022	PPP3CA, CLEC4D, EGR3, IL23A, CLEC6A, NFATC2, ITPR2, MAPK13	271	105	8865	2.4923563521349497	0.9999937596178565	0.5182547989265431	0.5092259696769518
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	8	1.1799410029498525	0.04089788799687022	ADCY9, DTNA, ITGB4, MYL2, ITGB3, ITGA5, ADCY6, SNTB1	271	105	8865	2.4923563521349497	0.9999937596178565	0.5182547989265431	0.5092259696769518
UP_SEQ_FEATURE	DOMAIN:Ig-like V-type	9	1.3274336283185841	0.04091401224807531	NFAM1, NCR3LG1, SIRPG, CD300LB, PDCD1, THY1, NECTIN4, SIRPB1, JAM2	572	139	20502	2.3207475977260152	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0036323~vascular endothelial growth factor receptor-1 signaling pathway	5	0.7374631268436578	0.04106129472122188	NTRK2, FLT3, MST1R, EPHB1, IGF1R	518	49	19416	3.8247577023087227	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0001508~action potential	5	0.7374631268436578	0.04106129472122188	KCND2, KCNQ1, KCNC4, KCNQ2, KCNA3	518	49	19416	3.8247577023087227	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0048041~focal adhesion assembly	4	0.5899705014749262	0.04108736333313341	ACTN1, DLC1, THY1, FERMT2	518	29	19416	5.170017307948342	1.0	1.0	0.9992159937279498
UP_SEQ_FEATURE	DOMAIN:SH3	12	1.7699115044247788	0.041193117518026415	ARHGAP42, OBSCN, BAIAP2L1, FYB1, DLG3, CASKIN2, MCF2L, RIMBP2, MYO7B, MAP3K21, SASH1, SRGAP2B	572	217	20502	1.982082433695337	1.0	1.0	0.9964925954793453
GOTERM_MF_DIRECT	GO:0005319~lipid transporter activity	4	0.5899705014749262	0.041447001918958205	ABCA10, LOC400499, MTTP, ABCA12	533	28	19208	5.1482176360225145	0.9999999999999997	1.0	0.9988151658767772
GOTERM_BP_DIRECT	GO:0007204~positive regulation of cytosolic calcium ion concentration	9	1.3274336283185841	0.04181883967770095	EDN1, PTGIR, C1QTNF1, PTGER2, LPAR1, GHRL, CCR6, CCR4, PIK3CG	518	146	19416	2.3105728037234887	1.0	1.0	0.9992159937279498
KEGG_PATHWAY	hsa05131:Shigellosis	14	2.0648967551622417	0.04200351601629103	ACTN1, ITPR2, U2AF1, FOXO3, PTK2, MAPK13, C3, CYTH3, RRAGB, MYL2, TLN2, ITGA5, TLR4, PFN2	271	250	8865	1.8318819188191882	0.9999955182910804	0.5182547989265431	0.5092259696769518
INTERPRO	IPR050502:Euk_RNA-bind_prot	3	0.4424778761061947	0.04200402267304853	RBMS1, RBMS2, RBMS3	573	12	20667	9.017015706806284	1.0	1.0	0.9940369707811568
INTERPRO	IPR000539:Frizzled/Smoothened_7TM	3	0.4424778761061947	0.04200402267304853	FZD1, FZD5, FZD8	573	12	20667	9.017015706806284	1.0	1.0	0.9940369707811568
GOTERM_MF_DIRECT	GO:0016798~hydrolase activity, acting on glycosyl bonds	3	0.4424778761061947	0.04205518414606298	MACROD1, HPSE, MACROD2	533	12	19208	9.009380863039398	0.9999999999999998	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0015269~calcium-activated potassium channel activity	3	0.4424778761061947	0.04205518414606298	KCNMB1, KCNN1, KCNN2	533	12	19208	9.009380863039398	0.9999999999999998	1.0	0.9988151658767772
SMART	SM00233:PH	16	2.359882005899705	0.04227138917006433	IRS1, PLCL1, IPCEF1, ADAP1, PHETA1, CYTH3, TIAM2, ARHGAP42, OBSCN, DOK4, MCF2L, PSD3, PRKD1, FERMT2, SNTB1, RALGPS2	368	267	10680	1.7391304347826086	0.9999938989537753	1.0	1.0
KEGG_PATHWAY	hsa05217:Basal cell carcinoma	6	0.8849557522123894	0.042359077671053874	FZD1, WNT11, FZD5, TCF7, FZD8, GADD45G	271	63	8865	3.115445440168687	0.999995971217468	0.5182547989265431	0.5092259696769518
SMART	SM00208:TNFR	4	0.5899705014749262	0.04284041789352567	TNFRSF9, TNFRSF19, TNFRSF25, TNFRSF10D	368	23	10680	5.047258979206049	0.9999948281050742	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:IQ	6	0.8849557522123894	0.04314419700194269	OBSCN, MYO6, MYO18B, GIMAP4, PPEF1, NRGN	572	69	20502	3.1167528124049864	1.0	1.0	0.9964925954793453
INTERPRO	IPR036028:SH3-like_dom_sf	12	1.7699115044247788	0.04318225325139949	ARHGAP42, OBSCN, BAIAP2L1, FYB1, DLG3, CASKIN2, MCF2L, RIMBP2, MYO7B, MAP3K21, SASH1, SRGAP2B	573	220	20667	1.9673488814850073	1.0	1.0	0.9940369707811568
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	15	2.2123893805309733	0.043219328956430915	FKBP10, FLT3, MTTP, FN1, CFP, FSTL3, C3, COL1A1, TSPAN15, COL4A2, ENAM, IL23A, GHRL, MFGE8, TXNDC5	556	312	20666	1.7869742667404538	0.9999999986343934	0.6655776659290361	0.6482899343464638
KEGG_PATHWAY	hsa04950:Maturity onset diabetes of the young	4	0.5899705014749262	0.04333838039803845	HHEX, NR5A2, HNF1B, MNX1	271	26	8865	5.032642634118648	0.9999969963682758	0.5182547989265431	0.5092259696769518
GOTERM_MF_DIRECT	GO:0030276~clathrin binding	5	0.7374631268436578	0.043443270163334755	TOM1L1, LRRK2, HIP1R, TOM1, MYCBPAP	533	48	19208	3.7539086929330834	1.0	1.0	0.9988151658767772
GOTERM_BP_DIRECT	GO:0035790~platelet-derived growth factor receptor-alpha signaling pathway	5	0.7374631268436578	0.04372884793685694	NTRK2, FLT3, MST1R, EPHB1, IGF1R	518	50	19416	3.7482625482625482	1.0	1.0	0.9992159937279498
INTERPRO	IPR000742:EGF-like_dom	13	1.9174041297935103	0.04421788451112281	MEGF6, EGFL7, ITGB4, F12, LAMA3, NRXN3, DLK2, NOTCH2NLB, NRG4, PLAU, TLL2, MFGE8, MEGF9	573	248	20667	1.8906645836851883	1.0	1.0	0.9940369707811568
GOTERM_BP_DIRECT	GO:0045672~positive regulation of osteoclast differentiation	4	0.5899705014749262	0.044778789344548056	PPP3CA, IFNG, IL23A, NOTCH2NLB	518	30	19416	4.997683397683398	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	6	0.8849557522123894	0.045042168258317104	EGFL7, NRP2, CXCL12, EGR3, ITGB3, PRKD1	518	73	19416	3.0807637382979847	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0010763~positive regulation of fibroblast migration	3	0.4424778761061947	0.045463072352542065	DMTN, ITGB3, PTK2	518	13	19416	8.64983664983665	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0033690~positive regulation of osteoblast proliferation	3	0.4424778761061947	0.045463072352542065	ITGB3, HPSE, IGF1R	518	13	19416	8.64983664983665	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0033628~regulation of cell adhesion mediated by integrin	3	0.4424778761061947	0.045463072352542065	PLAU, PTK2, PIK3CG	518	13	19416	8.64983664983665	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0045793~positive regulation of cell size	3	0.4424778761061947	0.045463072352542065	EDN1, PRKD1, AMOT	518	13	19416	8.64983664983665	1.0	1.0	0.9992159937279498
GOTERM_CC_DIRECT	GO:0098978~glutamatergic synapse	24	3.5398230088495577	0.0461800593158245	GRID2, NRP2, KCND2, ITGB3, ACTN1, LRRK2, HIP1R, LPAR1, NRXN3, KCNA3, THY1, AMOT, PPP3CA, DLG3, DAAM1, HOMER3, GHRL, RAB17, ITGA5, RGS9, NEO1, EPHB1, SRGAP2B, PFN2	556	589	20666	1.5145289540863065	0.9999999996738062	0.6882318517390619	0.6703556997458395
GOTERM_MF_DIRECT	GO:0060175~brain-derived neurotrophic factor receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0038062~protein tyrosine kinase collagen receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005018~platelet-derived growth factor alpha-receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005004~GPI-linked ephrin receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005020~stem cell factor receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005011~macrophage colony-stimulating factor receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0036332~placental growth factor receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0008288~boss receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005009~insulin receptor activity	5	0.7374631268436578	0.04631011411844266	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	49	19208	3.6772983114446536	1.0	1.0	0.9988151658767772
GOTERM_BP_DIRECT	GO:0038109~Kit signaling pathway	5	0.7374631268436578	0.046491497367570724	NTRK2, FLT3, MST1R, EPHB1, IGF1R	518	51	19416	3.6747672041789685	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0038145~macrophage colony-stimulating factor signaling pathway	5	0.7374631268436578	0.046491497367570724	NTRK2, FLT3, MST1R, EPHB1, IGF1R	518	51	19416	3.6747672041789685	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0031032~actomyosin structure organization	4	0.5899705014749262	0.04862902322074485	FRMD3, EPB41L5, EPB41L4A, MYO18B	518	31	19416	4.8364678042097395	1.0	1.0	0.9992159937279498
INTERPRO	IPR014847:FA	3	0.4424778761061947	0.04874969638503373	FRMD3, EPB41L5, EPB41L4A	573	13	20667	8.32339911397503	1.0	1.0	0.9940369707811568
GOTERM_MF_DIRECT	GO:0005019~platelet-derived growth factor beta-receptor activity	5	0.7374631268436578	0.049279766613962155	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	50	19208	3.6037523452157605	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005006~epidermal growth factor receptor activity	5	0.7374631268436578	0.049279766613962155	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	50	19208	3.6037523452157605	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005007~fibroblast growth factor receptor activity	5	0.7374631268436578	0.049279766613962155	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	50	19208	3.6037523452157605	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005008~hepatocyte growth factor receptor activity	5	0.7374631268436578	0.049279766613962155	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	50	19208	3.6037523452157605	1.0	1.0	0.9988151658767772
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=Segment S4	3	0.4424778761061947	0.049302019070538244	TMEM266, KCNN1, KCNN2	572	13	20502	8.271382463690157	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	DOMAIN:SAM 2	3	0.4424778761061947	0.049302019070538244	CASKIN2, KAZN, SASH1	572	13	20502	8.271382463690157	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	DOMAIN:SAM 1	3	0.4424778761061947	0.049302019070538244	CASKIN2, KAZN, SASH1	572	13	20502	8.271382463690157	1.0	1.0	0.9964925954793453
GOTERM_MF_DIRECT	GO:0001965~G-protein alpha-subunit binding	4	0.5899705014749262	0.0493423533931782	LPAR1, RGS22, SASH1, IGF1R	533	30	19208	4.805003126954347	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	8	1.1799410029498525	0.049461775384242984	COL1A1, COL4A2, LAMA3, FGL2, PXDN, FN1, PCOLCE, MFGE8	533	120	19208	2.4025015634771734	1.0	1.0	0.9988151658767772
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	18	2.6548672566371683	0.05030118830120821	NTRK2, CSF3R, ITGB4, FLT3, IRS1, ITGB3, LAMA3, LPAR1, FN1, FOXO3, EFNA5, PIK3CG, PTK2, IGF1R, COL1A1, COL4A2, ITGA5, TLR4	271	362	8865	1.6265723430714971	0.9999996308934522	0.5295714464355571	0.5203454630481781
KEGG_PATHWAY	hsa04390:Hippo signaling pathway	10	1.4749262536873156	0.050362265905545864	FZD1, TEAD4, FRMD6, WNT11, DLG3, FZD5, TCF7, FZD8, PARD6G, AMOT	271	157	8865	2.0835781606223707	0.9999996376440418	0.5295714464355571	0.5203454630481781
GOTERM_BP_DIRECT	GO:1900025~negative regulation of substrate adhesion-dependent cell spreading	3	0.4424778761061947	0.05212548896924965	DMTN, EFNA5, GBP1	518	14	19416	8.031991174848317	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0051014~actin filament severing	3	0.4424778761061947	0.05212548896924965	VIL1, SVIL, SRGAP2B	518	14	19416	8.031991174848317	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0051764~actin crosslink formation	3	0.4424778761061947	0.05212548896924965	BAIAP2L1, DPYSL3, AIF1	518	14	19416	8.031991174848317	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0022407~regulation of cell-cell adhesion	3	0.4424778761061947	0.05212548896924965	FUT7, SFN, EFNA5	518	14	19416	8.031991174848317	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0002523~leukocyte migration involved in inflammatory response	3	0.4424778761061947	0.05212548896924965	FUT7, CCR6, TRIM55	518	14	19416	8.031991174848317	1.0	1.0	0.9992159937279498
GOTERM_MF_DIRECT	GO:0005010~insulin-like growth factor receptor activity	5	0.7374631268436578	0.05235190279954477	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	51	19208	3.5330905345252552	1.0	1.0	0.9988151658767772
GOTERM_BP_DIRECT	GO:1902948~negative regulation of tau-protein kinase activity	2	0.2949852507374631	0.05254735733952171	RB1, IFNG	518	2	19416	37.48262548262549	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0019285~glycine betaine biosynthetic process from choline	2	0.2949852507374631	0.05254735733952171	CHDH, ALDH7A1	518	2	19416	37.48262548262549	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0045586~regulation of gamma-delta T cell differentiation	2	0.2949852507374631	0.05254735733952171	EGR3, TCF7	518	2	19416	37.48262548262549	1.0	1.0	0.9992159937279498
UP_SEQ_FEATURE	DOMAIN:PDZ 3	4	0.5899705014749262	0.054282160577818	PDZD2, DLG3, WHRN, PTPN13	572	31	20502	4.6248590119557855	1.0	1.0	0.9964925954793453
KEGG_PATHWAY	hsa04360:Axon guidance	11	1.6224188790560472	0.05453268293237904	PPP3CA, CXCL12, DPYSL2, PLXNA2, NFATC2, PARD6G, EFNA5, SSH3, NEO1, EPHB1, PTK2	271	184	8865	1.955619284453714	0.999999897540684	0.5295714464355571	0.5203454630481781
INTERPRO	IPR026779:Camk2n	2	0.2949852507374631	0.05458923325971034	CAMK2N1, CAMK2N2	573	2	20667	36.06806282722513	1.0	1.0	0.9940369707811568
INTERPRO	IPR034824:Peroxidasin_peroxidase	2	0.2949852507374631	0.05458923325971034	PXDN, PXDNL	573	2	20667	36.06806282722513	1.0	1.0	0.9940369707811568
KEGG_PATHWAY	hsa05145:Toxoplasmosis	8	1.1799410029498525	0.05460342974360406	IFNG, LAMA3, HLA-DOB, TLR4, IRGM, PIK3CG, MAPK13, MAP2K6	271	112	8865	2.3365840801265154	0.9999998997176657	0.5295714464355571	0.5203454630481781
INTERPRO	IPR001452:SH3_domain	12	1.7699115044247788	0.05465725390026407	ARHGAP42, OBSCN, BAIAP2L1, FYB1, DLG3, CASKIN2, MCF2L, RIMBP2, MYO7B, MAP3K21, SASH1, SRGAP2B	573	229	20667	1.8900294931297013	1.0	1.0	0.9940369707811568
UP_SEQ_FEATURE	SITE:Breakpoint for translocation to form PAX3-NCOA1 oncogene	2	0.2949852507374631	0.054927528489723536	NCOA1, PAX3	572	2	20502	35.84265734265734	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0035791~platelet-derived growth factor receptor-beta signaling pathway	5	0.7374631268436578	0.05534761391051216	NTRK2, FLT3, MST1R, EPHB1, IGF1R	518	54	19416	3.4706134706134706	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	5	0.7374631268436578	0.05534761391051216	EDN1, ITGB3, AIF1, TLR4, IGF1R	518	54	19416	3.4706134706134706	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0009968~negative regulation of signal transduction	5	0.7374631268436578	0.05534761391051216	DDIT4L, ARRB1, RGS22, RGS9, RGS6	518	54	19416	3.4706134706134706	1.0	1.0	0.9992159937279498
GOTERM_MF_DIRECT	GO:0005080~protein kinase C binding	5	0.7374631268436578	0.05552608203327375	SDC4, IRS1, ITGB3, PRKD1, ADCY6	533	52	19208	3.465146485784385	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:0019992~diacylglycerol binding	3	0.4424778761061947	0.05592289450334559	UNC13C, RAPGEF2, RASGRP2	533	14	19208	7.722326454033771	1.0	1.0	0.9988151658767772
GOTERM_MF_DIRECT	GO:1901612~cardiolipin binding	3	0.4424778761061947	0.05592289450334559	ATP8B1, IRGM, GSDME	533	14	19208	7.722326454033771	1.0	1.0	0.9988151658767772
KEGG_PATHWAY	hsa05235:PD-L1 expression and PD-1 checkpoint pathway in cancer	7	1.0324483775811208	0.05624481355405311	PPP3CA, IFNG, NFATC2, PDCD1, TLR4, MAPK13, MAP2K6	271	90	8865	2.5442804428044283	0.9999999390976808	0.5295714464355571	0.5203454630481781
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	6	0.8849557522123894	0.056965937435773654	EDN1, ACSM3, GCGR, KCNQ1, CYP4F3, RENBP	518	78	19416	2.883278883278883	1.0	1.0	0.9992159937279498
UP_KW_MOLECULAR_FUNCTION	KW-0631~Potassium channel	6	0.8849557522123894	0.058457801804977984	KCND2, KCNQ1, KCNC4, KCNQ2, KCNA3, KCNQ5	328	76	11859	2.854380616174583	0.99192424517227	0.5845780180497798	0.5699635675985354
GOTERM_MF_DIRECT	GO:0005005~transmembrane-ephrin receptor activity	5	0.7374631268436578	0.05880175178540907	NTRK2, FLT3, MST1R, EPHB1, IGF1R	533	53	19208	3.3997663634110946	1.0	1.0	0.9988151658767772
GOTERM_BP_DIRECT	GO:2001256~regulation of store-operated calcium entry	3	0.4424778761061947	0.05910995082645108	JPH4, HOMER3, CASQ1	518	15	19416	7.4965250965250965	1.0	1.0	0.9992159937279498
INTERPRO	IPR001245:Ser-Thr/Tyr_kinase_cat_dom	9	1.3274336283185841	0.05916622793224598	NTRK2, FLT3, LRRK2, LMTK3, MAP3K21, MST1R, EPHB1, PTK2, IGF1R	573	151	20667	2.149752089039908	1.0	1.0	0.9940369707811568
KEGG_PATHWAY	hsa05135:Yersinia infection	9	1.3274336283185841	0.059700492301147955	FYB1, FN1, NFATC2, PIP5K1B, ITGA5, TLR4, PTK2, MAPK13, MAP2K6	271	138	8865	2.133402855767688	0.9999999787478974	0.5295714464355571	0.5203454630481781
GOTERM_CC_DIRECT	GO:0043226~organelle	3	0.4424778761061947	0.060014631168218084	GRAMD1B, CCDC146, SYNPO	556	15	20666	7.433812949640289	0.9999999999996181	0.8498835423660582	0.827808645161745
GOTERM_BP_DIRECT	GO:0046513~ceramide biosynthetic process	4	0.5899705014749262	0.061107468759258855	ASAH2, CERS6, SGMS1, SPTSSB	518	34	19416	4.409720645014763	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0035987~endodermal cell differentiation	4	0.5899705014749262	0.061107468759258855	COL4A2, LAMA3, FN1, ITGA5	518	34	19416	4.409720645014763	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0048012~hepatocyte growth factor receptor signaling pathway	5	0.7374631268436578	0.06172103036829105	NTRK2, FLT3, MST1R, EPHB1, IGF1R	518	56	19416	3.3466629895201323	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	5	0.7374631268436578	0.06172103036829105	EDN1, GBP1, CAMP, KLF2, MAPK13	518	56	19416	3.3466629895201323	1.0	1.0	0.9992159937279498
SMART	SM01330:Frizzled	3	0.4424778761061947	0.061914076210419014	FZD1, FZD5, FZD8	368	12	10680	7.2554347826086945	0.9999999807935027	1.0	1.0
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	18	2.6548672566371683	0.062133816944105844	PTGIR, CERS6, CCL3L1, GPR68, PTGER2, NFAM1, AIF1, IRGM, PIK3CG, FUT4, C3, FUT7, IL23A, ACKR1, PRKD1, CCR4, TLR4, KLRG1	518	424	19416	1.591243534639761	1.0	1.0	0.9992159937279498
GOTERM_CC_DIRECT	GO:0031941~filamentous actin	4	0.5899705014749262	0.062380934638136425	PDLIM3, DPYSL3, MYO6, MYO18B	556	34	20666	4.372831146847228	0.9999999999998809	0.8498835423660582	0.827808645161745
GOTERM_CC_DIRECT	GO:0005802~trans-Golgi network	10	1.4749262536873156	0.0625455420788874	RAB30, FUT7, ATP8B1, LRRK2, MS4A7, RAB38, PRKD1, PHETA1, FUT4, ELAPOR1	556	185	20666	2.0091386350379152	0.9999999999998901	0.8498835423660582	0.827808645161745
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	8	1.1799410029498525	0.06268370724568456	CETP, ADAMDEC1, IGHG1, HYAL4, FN1, IGHA1, CFP, JCHAIN	572	126	20502	2.2757242757242757	1.0	1.0	0.9964925954793453
INTERPRO	IPR050633:Neuropilin_MCO_CoagFactor	3	0.4424778761061947	0.06329738517855403	F8A1, NRP2, MFGE8	573	15	20667	7.213612565445026	1.0	1.0	0.9940369707811568
KEGG_PATHWAY	hsa05222:Small cell lung cancer	7	1.0324483775811208	0.06396615674476387	RB1, COL4A2, LAMA3, FN1, E2F2, PTK2, GADD45G	271	93	8865	2.4622068801333175	0.9999999942366466	0.5295714464355571	0.5203454630481781
UP_KW_BIOLOGICAL_PROCESS	KW-0633~Potassium transport	8	1.1799410029498525	0.06482868052602378	KCND2, KCNQ1, KCNC4, KCNQ2, KCNA3, KCNQ5, SLC12A8, KCNJ3	320	127	11434	2.2507874015748035	0.997600028312223	0.7053648739887975	0.6975274865000333
GOTERM_BP_DIRECT	GO:0048009~insulin-like growth factor receptor signaling pathway	6	0.8849557522123894	0.06490946504123077	NTRK2, FLT3, IRS1, MST1R, EPHB1, IGF1R	518	81	19416	2.7764907764907765	1.0	1.0	0.9992159937279498
GOTERM_CC_DIRECT	GO:0045121~membrane raft	11	1.6224188790560472	0.06494190917771045	ASAH2, GPC1, NFAM1, KCNQ1, DLC1, KCNA3, MAL, HPSE, THY1, EPHB1, S100A10	556	214	20666	1.9105594029449338	0.9999999999999664	0.854657745799015	0.8324588433107288
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	5	0.7374631268436578	0.06504680912645935	DMTN, KCNQ1, RAPGEF2, ITPR2, PIK3CG	518	57	19416	3.287949603739077	1.0	1.0	0.9992159937279498
KEGG_PATHWAY	hsa05418:Fluid shear stress and atherosclerosis	9	1.3274336283185841	0.0660115031695786	EDN1, SDC4, IFNG, GPC1, ITGB3, PTK2, KLF2, MAPK13, MAP2K6	271	141	8865	2.0880113056449714	0.9999999969237731	0.5295714464355571	0.5203454630481781
GOTERM_BP_DIRECT	GO:0090162~establishment of epithelial cell polarity	3	0.4424778761061947	0.06639465706616257	CYTH3, FRMD4B, AMOT	518	16	19416	7.027992277992277	1.0	1.0	0.9992159937279498
